Timestamp,TC_b2s3m6_inlet,TC_b2s3m4_outlet,Qs3m654(W),,,,,time,,ics_envelopecassette1.ics_stack1.ics_module3.modulereceiver1.ThermalGen.Q_flow
2:19 PM,44.00401424,54.69592641,37.93057303,,,,,28561982.8,13:53:03,19.71519038
2:19 PM,44.05978521,54.71792796,38.03821722,,,,,28561986.18,13:53:06,19.71558709
2:19 PM,44.11304327,54.80288507,37.86707787,,,,,28561986.18,13:53:06,19.71558709
2:19 PM,44.17890056,54.82140948,37.91950033,,,,,28561989.34,13:53:09,19.71594774
2:19 PM,44.23047179,54.88798149,38.01566548,,,,,28561993.4,13:53:13,19.71636689
2:19 PM,44.26484078,54.94980527,38.03168667,,,,,28561993.4,13:53:13,22.2706639
2:20 PM,44.32456644,55.01480642,37.88336691,,,,,28561996.21,13:53:16,22.27187673
2:20 PM,44.36864658,55.01815834,37.80392894,,,,,28561996.21,13:53:16,22.27187673
2:20 PM,44.43141973,55.05957137,37.87596803,,,,,28561999.59,13:53:20,22.27326494
2:20 PM,44.48286171,55.13210949,37.98638172,,,,,28562003.93,13:53:24,22.27496514
2:20 PM,44.55258762,55.23372089,37.90461039,,,,,28562003.93,13:53:24,20.49610467
2:20 PM,44.65405448,55.31306739,37.91592351,,,,,28562006.18,13:53:26,20.49638913
2:21 PM,44.71196431,55.37558549,37.88738705,,,,,28562006.18,13:53:26,20.49638913
2:21 PM,44.7554298,55.41218421,37.98761114,,,,,28562009.84,13:53:30,20.49678999
2:21 PM,44.78036376,55.46662151,37.88725163,,,,,28562012.45,13:53:32,20.49699893
2:21 PM,44.84074589,55.4997928,37.86250518,,,,,28562012.45,13:53:32,24.78543668
2:21 PM,44.87925972,55.53258089,37.81594995,,,,,28562016.18,13:53:36,24.78793337
2:21 PM,44.91261452,55.55345298,37.759125,,,,,28562016.18,13:53:36,24.78793337
2:22 PM,44.96095308,55.58656954,37.82231435,,,,,28562020.08,13:53:40,24.79032893
2:22 PM,45.01335968,55.65781495,37.74637858,,,,,28562022.89,13:53:43,24.7919578
2:22 PM,45.06469798,55.68851214,37.62308674,,,,,28562022.89,13:53:43,25.08921358
2:22 PM,45.15809148,55.74809251,37.58812939,,,,,28562026.2,13:53:46,25.09118762
2:22 PM,45.18762323,55.76853848,37.26643254,,,,,28562026.2,13:53:46,25.09118762
2:22 PM,45.23471101,55.72619015,37.20960278,,,,,28562030.33,13:53:50,25.09342184
2:23 PM,45.2973536,55.77381693,37.22831117,,,,,28562033.45,13:53:53,25.09492608
2:23 PM,45.36519209,55.84783707,37.26954589,,,,,28562033.45,13:53:53,25.24358781
2:23 PM,45.40377424,55.89897576,37.24408457,,,,,28562036.18,13:53:56,25.24482871
2:23 PM,45.4474378,55.93646236,37.23090874,,,,,28562036.18,13:53:56,25.24482871
2:23 PM,45.49020346,55.97643722,36.98285478,,,,,28562040.57,13:54:01,25.24653653
2:23 PM,45.55552134,55.9726024,37.10010934,,,,,28562043.93,13:54:04,25.24761314
2:24 PM,45.59877821,56.04983846,37.2605403,,,,,28562043.93,13:54:04,25.38803828
2:24 PM,45.6458969,56.14243075,37.30118844,,,,,28562046.18,13:54:06,25.38870589
2:24 PM,45.68161237,56.19093433,37.29916551,,,,,28562046.18,13:54:06,25.38870589
2:24 PM,45.73249486,56.24217069,37.21009244,,,,,28562050.82,13:54:11,25.38984816
2:24 PM,45.79411181,56.27953795,37.16265043,,,,,28562052.29,13:54:12,25.39015411
2:24 PM,45.81442431,56.28718215,37.14298555,,,,,28562052.29,13:54:12,25.42732857
2:25 PM,45.88925243,56.3571353,37.0502708,,,,,28562056.2,13:54:16,25.42806917
2:25 PM,45.94577529,56.38852084,37.18665501,,,,,28562056.2,13:54:16,25.42806917
2:25 PM,45.99258069,56.47448229,37.26681507,,,,,28562061.07,13:54:21,25.42883872
2:25 PM,46.02074262,56.52582097,37.22576673,,,,,28562062.74,13:54:23,25.42907179
2:25 PM,46.10070928,56.59504357,37.17570618,,,,,28562062.74,13:54:23,25.31341
2:25 PM,46.14477853,56.62572911,37.22170428,,,,,28562066.18,13:54:26,25.31378168
2:26 PM,46.20754838,56.70236812,37.18802139,,,,,28562066.18,13:54:26,25.31378168
2:26 PM,46.27012285,56.75648908,37.13997917,,,,,28562071.31,13:54:31,25.31422844
2:26 PM,46.30680898,56.78025849,37.14342296,,,,,28562073.19,13:54:33,25.3143615
2:26 PM,46.37222656,56.84759222,37.09123864,,,,,28562073.19,13:54:33,25.13673135
2:26 PM,46.44730962,56.90924408,37.08926449,,,,,28562076.18,13:54:36,25.13683362
2:26 PM,46.50480627,56.96686914,37.15749349,,,,,28562076.18,13:54:36,25.13683362
2:27 PM,46.54147469,57.02331638,37.11053508,,,,,28562081.56,13:54:42,25.13694644
2:27 PM,46.59284669,57.06220252,37.06214945,,,,,28562083.69,13:54:44,25.13697026
2:27 PM,46.64253378,57.09940778,37.02962991,,,,,28562083.69,13:54:44,25.21545874
2:27 PM,46.68356949,57.13226034,37.05792766,,,,,28562086.2,13:54:46,25.21550293
2:27 PM,46.71447015,57.171903,36.99165159,,,,,28562086.2,13:54:46,25.21550293
2:27 PM,46.78138191,57.22044658,36.84114644,,,,,28562091.8,13:54:52,25.21557624
2:28 PM,46.83892924,57.23619778,36.80375832,,,,,28562092.07,13:54:52,25.21557983
2:28 PM,46.89576757,57.28393068,36.89300127,,,,,28562092.07,13:54:52,25.21144884
2:28 PM,46.94290755,57.35714705,36.90976095,,,,,28562096.25,13:54:56,25.21151835
2:28 PM,46.96299566,57.3821634,36.88305177,,,,,28562096.25,13:54:56,25.21151835
