Timestamp,exp_inlet,exp_outlet,exp_water_flowrate,exp_heatgen
01/15/2015 02:05:39.732 PM,33.39467438,37.06660351,6.134957818,94.1408776
01/15/2015 02:05:49.783 PM,33.49117734,37.0981563,6.133613487,92.45542215
01/15/2015 02:05:59.783 PM,33.59719014,37.25795481,6.132502031,93.817074
01/15/2015 02:06:09.784 PM,33.70963012,37.35861277,6.131570862,93.50092804
01/15/2015 02:06:51.486 PM,33.77065856,37.41074288,6.13066979,93.25921161
01/15/2015 02:06:59.786 PM,34.18214078,37.80565307,6.12639412,92.76989022
01/15/2015 02:07:09.786 PM,34.2971773,37.94661779,6.125469623,93.41960957
01/15/2015 02:07:19.787 PM,34.39001188,38.039984,6.124399846,93.41690105
01/15/2015 02:07:29.737 PM,34.47428598,38.05836134,6.123517095,91.71712626
01/15/2015 02:07:39.738 PM,34.58038532,38.13902574,6.122620627,91.05290981
01/15/2015 02:07:49.788 PM,34.66076095,38.22455465,6.12188026,91.17373743
01/15/2015 02:07:59.788 PM,34.75546892,38.11756839,6.120767517,85.99809168
01/15/2015 02:08:09.789 PM,34.86636243,37.81054711,6.119768878,75.29609277
01/15/2015 02:08:19.789 PM,34.96517799,37.59080692,6.118961755,67.14032812
01/15/2015 02:08:29.790 PM,35.05967156,37.58641456,6.117758691,64.59899835
01/15/2015 02:08:39.790 PM,35.14342477,37.6921452,6.116777126,65.15042119
01/15/2015 02:08:49.791 PM,35.25834503,37.76488203,6.115939565,64.06335474
01/15/2015 02:08:59.791 PM,35.32298391,37.83613238,6.114971445,64.2221664
01/15/2015 02:09:09.791 PM,35.41538955,37.94432445,6.114165574,64.61706306
01/15/2015 02:09:19.792 PM,35.51377746,38.01508789,6.113441628,63.90366025
01/15/2015 02:09:29.792 PM,35.59041946,38.08787494,6.112622246,63.79662218
01/15/2015 02:09:39.793 PM,35.66257704,38.17045444,6.1118491,64.05474358
01/15/2015 02:09:49.793 PM,35.74697421,38.62335033,6.111039089,73.45698637
01/15/2015 02:09:59.794 PM,35.84802082,38.84418319,6.110039032,76.50356978
01/15/2015 02:10:09.744 PM,35.92785676,38.58389948,6.109663571,67.81483729
01/15/2015 02:10:19.794 PM,35.99383242,38.51194346,6.1088272,64.28432533
01/15/2015 02:10:29.795 PM,36.05313845,38.55618719,6.108425931,63.89560553
01/15/2015 02:10:39.795 PM,36.13591156,38.64757219,6.107879288,64.10970445
01/15/2015 02:10:49.796 PM,36.18383854,38.67862609,6.107539458,63.67547906
01/15/2015 02:10:59.796 PM,36.22893434,38.70269505,6.106983065,63.13305054
01/15/2015 02:11:09.797 PM,36.2786081,38.7580764,6.106530643,63.27402652
01/15/2015 02:11:19.797 PM,36.35424098,38.87019605,6.105948798,64.19902156
01/15/2015 02:11:29.797 PM,36.40330167,38.86962312,6.105393641,62.92681067
01/15/2015 02:11:39.798 PM,36.46018708,38.91892834,6.104918392,62.72852309
01/15/2015 02:11:49.798 PM,36.51161381,38.93853632,6.104415044,61.91164361
01/15/2015 02:11:59.799 PM,36.5560558,38.96785555,6.104064183,61.52232059
01/15/2015 02:12:09.799 PM,36.60635493,39.04869659,6.10350925,62.29574673
01/15/2015 02:12:19.800 PM,36.64037649,39.05693097,6.103142207,61.63429739
01/15/2015 02:12:29.750 PM,36.70047941,39.07560895,6.102552065,60.57189577
01/15/2015 02:12:39.800 PM,36.75210654,38.64891034,6.102219768,48.37072833
01/15/2015 02:12:49.801 PM,36.79586161,38.58965061,6.101693656,45.73978607
01/15/2015 02:12:59.801 PM,36.85114956,38.9695829,6.101172484,54.01327062
01/15/2015 02:13:09.802 PM,36.91115378,39.09312751,6.100733974,55.6293487
01/15/2015 02:13:19.752 PM,36.97734963,39.56981414,6.100134211,66.08830003
01/15/2015 02:13:29.753 PM,37.03025296,39.98296439,6.099489942,75.26393064
01/15/2015 02:13:39.753 PM,37.06449872,40.07357029,6.09901456,76.69455967
01/15/2015 02:13:49.803 PM,37.14589173,40.38463115,6.098524597,82.5416521
01/15/2015 02:13:59.804 PM,37.19141702,40.57175562,6.09813456,86.14490147
01/15/2015 02:14:09.804 PM,37.23363319,40.68251683,6.097584809,87.88378697
01/15/2015 02:14:19.805 PM,37.29938439,40.54582877,6.097177622,82.71974458
01/15/2015 02:14:29.755 PM,37.31830517,40.49234078,6.096974011,80.87206052
01/15/2015 02:14:39.806 PM,37.35878739,40.49722739,6.096574168,79.95986688
01/15/2015 02:14:49.806 PM,37.38778438,40.19227817,6.096357463,71.4491847
01/15/2015 02:14:59.806 PM,37.41140919,39.33861973,6.09620137,49.09766486
01/15/2015 02:15:09.757 PM,37.45487475,38.96616806,6.09600361,38.50049785
01/15/2015 02:15:19.807 PM,37.49388243,39.66737265,6.09548937,55.36542512
01/15/2015 02:15:29.808 PM,37.52316395,40.15559847,6.095131509,67.05219953
01/15/2015 02:15:39.808 PM,37.57553087,40.08413446,6.094732391,63.89384923
01/15/2015 02:15:49.809 PM,37.59773734,39.81127195,6.094311323,56.37458065
01/15/2015 02:15:59.809 PM,37.63736091,39.99659509,6.093696192,60.07921086
01/15/2015 02:16:09.809 PM,37.66080811,40.3118298,6.093285531,67.50519296
01/15/2015 02:16:19.810 PM,37.71420213,40.61296837,6.092991444,73.81015769
01/15/2015 02:16:29.810 PM,37.77388513,40.69542551,6.092265969,74.38118955
01/15/2015 02:16:39.761 PM,37.82874916,40.86433937,6.091826567,77.27927613
01/15/2015 02:16:49.811 PM,37.88731017,41.06948851,6.091725046,81.00972895
01/15/2015 02:16:59.812 PM,37.930149,41.16973103,6.091498816,82.46801037
01/15/2015 02:17:09.762 PM,37.9395732,41.24063617,6.091329963,84.03076256
01/15/2015 02:17:19.812 PM,37.97293799,41.31620166,6.091188296,85.10303049
01/15/2015 02:17:29.813 PM,37.99293718,41.34766436,6.09110503,85.39366752
01/15/2015 02:17:39.813 PM,37.99430609,41.3855693,6.091048314,86.32287863
01/15/2015 02:17:49.814 PM,38.01646219,41.43037626,6.090879622,86.89703788
01/15/2015 02:17:59.814 PM,38.0305983,41.47199175,6.090645306,87.59312216
01/15/2015 02:18:09.815 PM,38.05815912,41.5161602,6.090461705,88.01317989
01/15/2015 02:18:19.815 PM,38.07776674,41.55631499,6.090286815,88.53360488
01/15/2015 02:18:29.815 PM,38.09797789,41.54052642,6.089826453,87.61074192
01/15/2015 02:18:39.816 PM,38.11622241,41.56225944,6.089468755,87.69437107
01/15/2015 02:18:49.816 PM,38.16564074,41.56832125,6.089009176,86.5845041
01/15/2015 02:18:59.817 PM,38.22235495,41.60661896,6.08823535,86.10493403
01/15/2015 02:19:09.817 PM,38.25283405,41.60768865,6.087755589,85.34995218
01/15/2015 02:19:19.818 PM,38.31716788,41.6358169,6.086950171,84.4176856
01/15/2015 02:19:29.818 PM,38.37328624,41.7207695,6.086488815,85.14469877
01/15/2015 02:19:39.768 PM,38.43979377,41.71572424,6.085667304,83.31347579
01/15/2015 02:19:49.819 PM,38.49104319,41.74757086,6.085051694,82.81164566
01/15/2015 02:19:59.769 PM,38.55931547,41.77476776,6.084400223,81.75836812
01/15/2015 02:20:09.820 PM,38.60792181,41.85207432,6.083670924,82.478233
01/15/2015 02:20:19.820 PM,38.64855007,41.89261642,6.083434623,82.47283898
01/15/2015 02:20:29.821 PM,38.72017305,41.95345477,6.082798563,82.19007043
01/15/2015 02:20:39.771 PM,38.78053029,42.04117712,6.082320116,82.87917241
01/15/2015 02:20:49.821 PM,38.8385514,42.11561351,6.081689693,83.28778281
01/15/2015 02:20:59.822 PM,38.8800452,42.22561313,6.081305295,85.02351005
01/15/2015 02:21:09.772 PM,38.94344764,42.48168349,6.080935539,89.91446207
01/15/2015 02:21:19.773 PM,38.98509204,42.4472264,6.080506538,87.97434635
01/15/2015 02:21:29.823 PM,39.02425475,42.52259162,6.079993697,88.88677059
01/15/2015 02:21:39.774 PM,39.06550976,42.61483068,6.079710995,90.17799483
01/15/2015 02:21:49.824 PM,39.11735545,42.23238256,6.079420845,79.14006617
01/15/2015 02:21:59.824 PM,39.15835835,42.34529308,6.078944876,80.96060518
01/15/2015 02:22:09.825 PM,39.19332673,42.60773522,6.078544011,86.73360824
01/15/2015 02:22:19.825 PM,39.23493581,42.85261606,6.078338268,91.89405474
01/15/2015 02:22:29.826 PM,39.27401801,42.84666433,6.077978838,90.74476492
01/15/2015 02:22:39.826 PM,39.3003209,42.83786897,6.077690261,89.84900739
01/15/2015 02:22:49.827 PM,39.33424245,42.89767385,6.077399435,90.50207876
01/15/2015 02:22:59.827 PM,39.37377336,42.86154224,6.076991102,88.574492
01/15/2015 02:23:09.777 PM,39.3958124,42.92690359,6.07658881,89.66875813
01/15/2015 02:23:19.828 PM,39.45176689,42.97973557,6.07613629,89.58279305
01/15/2015 02:23:29.828 PM,39.48264381,43.00126911,6.075827294,89.34100064
01/15/2015 02:23:39.829 PM,39.53957154,42.91783135,6.075296297,85.76950075
01/15/2015 02:23:49.829 PM,39.57624806,42.87201481,6.074879416,83.66937041
01/15/2015 02:23:59.830 PM,39.60652321,42.86481062,6.074448524,82.71201817
01/15/2015 02:24:09.830 PM,39.63927595,42.94113845,6.074345725,83.81675852
01/15/2015 02:24:19.830 PM,39.67260447,42.935698,6.073954474,82.82728479
01/15/2015 02:24:29.831 PM,39.70886423,42.97205924,6.073650663,82.82571787
01/15/2015 02:24:39.831 PM,39.73887391,43.00223963,6.073553564,82.82872661
01/15/2015 02:24:49.832 PM,39.75773303,43.06798495,6.073252072,84.0145921
01/15/2015 02:24:59.832 PM,39.79603744,43.25615337,6.072664484,87.80966254
01/15/2015 02:25:09.833 PM,39.84677259,43.3018671,6.072370172,87.67798089
01/15/2015 02:25:19.783 PM,39.87170117,43.402372,6.072213745,89.5935305
01/15/2015 02:25:29.783 PM,39.90393384,43.45615026,6.071812201,90.13430592
01/15/2015 02:25:39.834 PM,39.9217325,43.51035689,6.07152799,91.05386329
01/15/2015 02:25:49.834 PM,39.96338404,43.48622376,6.071299815,89.38135545
01/15/2015 02:25:59.835 PM,39.99881839,43.30488455,6.070919661,83.87613261
01/15/2015 02:26:09.835 PM,40.03933631,43.27482782,6.070577579,82.08100199
01/15/2015 02:26:19.786 PM,40.06940819,43.18917653,6.070149597,79.13964751
01/15/2015 02:26:29.836 PM,40.11406954,43.15337993,6.069782402,77.09399441
01/15/2015 02:26:39.836 PM,40.14052593,43.17950058,6.069453106,77.0812962
01/15/2015 02:26:49.787 PM,40.18530929,43.22597318,6.069007172,77.11847603
01/15/2015 02:26:59.837 PM,40.21467815,43.23262258,6.068689774,76.53825341
01/15/2015 02:27:09.838 PM,40.25791035,43.65534819,6.068538531,86.16045903
01/15/2015 02:27:19.838 PM,40.29870218,43.72335422,6.067841656,86.84064932
01/15/2015 02:27:29.839 PM,40.3228406,43.72737704,6.067760898,86.32941901
01/15/2015 02:27:39.839 PM,40.35772412,43.8020365,6.067417459,87.33308083
01/15/2015 02:27:49.789 PM,40.38911048,43.62798948,6.067084931,82.11966502
01/15/2015 02:27:59.840 PM,40.41128351,43.25125032,6.066848616,72.00270197
01/15/2015 02:28:09.840 PM,40.43795214,43.23519174,6.066548398,70.91591408
01/15/2015 02:28:19.791 PM,40.46471164,43.4063619,6.066408641,74.57531041
01/15/2015 02:28:29.841 PM,40.51454133,43.78569572,6.066195884,82.92583302
01/15/2015 02:28:39.842 PM,40.5465469,43.44197593,6.065907918,73.39747319
01/15/2015 02:28:49.842 PM,40.56484711,43.39217647,6.065603998,71.66759457
01/15/2015 02:28:59.842 PM,40.58239635,43.38107395,6.065448035,70.939501
01/15/2015 02:29:09.843 PM,40.61549503,43.39223895,6.065255334,70.38130069
01/15/2015 02:29:19.843 PM,40.63432861,43.4577546,6.065004509,71.56157766
01/15/2015 02:29:29.844 PM,40.6554677,43.46621072,6.064782259,71.23750917
01/15/2015 02:29:39.844 PM,40.67624797,43.42893023,6.064539545,69.76318291
01/15/2015 02:29:49.845 PM,40.70632416,43.51592609,6.06435154,71.20353138
01/15/2015 02:29:59.845 PM,40.73998761,43.53449276,6.064053782,70.81745746
01/15/2015 02:30:09.845 PM,40.77276747,43.58231231,6.063806269,71.19568236
01/15/2015 02:30:19.796 PM,40.79999935,43.60722199,6.063484285,71.13305903
01/15/2015 02:33:03.553 PM,40.814684,43.60749805,6.063409265,70.76707989
01/15/2015 02:33:09.853 PM,41.02943148,43.8482432,6.061621301,71.40477277
01/15/2015 02:33:19.804 PM,41.05201734,43.84638449,6.061265294,70.78139733
01/15/2015 02:33:29.854 PM,41.05545244,43.86322932,6.061223043,71.12057034
01/15/2015 02:33:39.854 PM,41.07978905,43.8756334,6.060996527,70.81567441
01/15/2015 02:33:49.855 PM,41.08822633,43.87538705,6.061053359,70.59638974
01/15/2015 02:33:59.805 PM,41.11995256,43.91125572,6.060772415,70.6980369
01/15/2015 02:34:09.856 PM,41.13275616,43.8964418,6.06060899,69.99665383
01/15/2015 02:34:19.856 PM,41.13896362,43.89639348,6.060510177,69.83707325
01/15/2015 02:34:29.857 PM,41.14758953,43.95392455,6.060501171,71.07558215
01/15/2015 02:34:39.857 PM,41.15529229,43.92141425,6.060490474,70.05698909
01/15/2015 02:34:49.857 PM,41.15347739,43.93897783,6.06046254,70.54745851
01/15/2015 02:34:59.858 PM,41.16468762,43.967183,6.060216037,70.97499689
01/15/2015 02:35:09.858 PM,41.18222107,43.95040526,6.06024782,70.10641152
01/15/2015 02:35:19.859 PM,41.18077766,43.98354774,6.060304301,70.98298781
01/15/2015 02:35:51.461 PM,41.19058307,43.98811103,6.060209919,70.84912221
01/15/2015 02:35:59.860 PM,41.23114777,43.99383629,6.059882848,69.96301612
01/15/2015 02:36:09.811 PM,41.23734079,43.98083782,6.059805176,69.47611515
01/15/2015 02:36:19.861 PM,41.25025997,43.9985402,6.059689169,69.59591228
01/15/2015 02:36:29.862 PM,41.24901055,44.01532842,6.059739366,70.0532677
01/15/2015 02:36:39.862 PM,41.25749616,44.03323763,6.059704592,70.29150425
01/15/2015 02:36:49.863 PM,41.26859678,44.25740301,6.059501072,75.68450896
01/15/2015 02:36:59.813 PM,41.27553164,44.66804795,6.05939375,85.90599866
01/15/2015 02:37:09.863 PM,41.30541863,44.80372054,6.059349364,88.58407454
01/15/2015 02:37:19.864 PM,41.31673093,44.79282432,6.059123157,88.01842378
01/15/2015 02:37:29.864 PM,41.31744229,44.86282845,6.059123157,89.77299129
01/15/2015 02:37:39.815 PM,41.32190896,44.37248268,6.059123157,77.24380804
01/15/2015 02:37:49.865 PM,41.34975756,44.18746534,6.059123157,71.85381354
01/15/2015 02:37:59.866 PM,41.3594298,44.31451065,6.059123157,74.82582574
01/15/2015 02:38:09.866 PM,41.3568728,44.17583656,6.059123157,71.37919473
01/15/2015 02:38:19.816 PM,41.38267649,44.15688945,6.059123157,70.24605629
01/15/2015 02:38:29.867 PM,41.39538981,44.18255873,6.059123157,70.57411507
01/15/2015 02:38:39.817 PM,41.4019896,44.22848093,6.059123157,71.56980081
01/15/2015 02:38:49.868 PM,41.4163165,44.22090317,6.059123157,71.01515111
01/15/2015 02:38:59.868 PM,41.44404809,44.16881259,6.059123157,68.99396791
01/15/2015 02:39:09.819 PM,41.45349017,44.22241925,6.059123157,70.11226287
01/15/2015 02:39:19.819 PM,41.4829242,44.22966758,6.059123157,69.55049679
01/15/2015 02:39:29.869 PM,41.49989583,44.24384935,6.059123157,69.47985478
01/15/2015 02:39:39.820 PM,41.53589291,44.26642714,6.059123157,69.14006399
01/15/2015 02:39:49.870 PM,41.5495521,44.26520358,6.059123157,68.76321655
01/15/2015 02:39:59.871 PM,41.56082731,44.23071246,6.059123157,67.60436377
01/15/2015 02:40:09.821 PM,41.5944849,44.2937255,6.059123157,68.34767564
01/15/2015 02:40:19.872 PM,41.60004328,44.28555686,6.059123157,68.00009256
01/15/2015 02:40:29.872 PM,41.60136325,44.30976151,6.059123157,68.57955743
01/15/2015 02:40:39.872 PM,41.60477783,44.35151526,6.059123157,69.55034627
01/15/2015 02:40:49.823 PM,41.60420123,44.96353994,6.059123157,85.0620696
01/15/2015 02:40:59.873 PM,41.59774912,45.05811987,6.059123157,87.62030963
01/15/2015 02:41:09.874 PM,41.59066358,44.82063984,6.059123157,81.78647334
01/15/2015 02:41:19.874 PM,41.5841008,44.48484506,6.059123157,73.44996494
01/15/2015 02:41:29.825 PM,41.59355732,44.8726103,6.059123157,83.02914855
01/15/2015 02:41:39.825 PM,41.59128224,45.08314256,6.059123157,88.4176594
01/15/2015 02:41:49.825 PM,41.59326806,45.0581567,6.059123157,87.7347076
01/15/2015 02:41:59.876 PM,41.59943884,44.54356333,6.059123157,74.54839901
01/15/2015 02:42:09.876 PM,41.60811216,44.34116511,6.059123157,69.20384064
01/15/2015 02:42:19.877 PM,41.61695519,44.33182723,6.059123157,68.74348051
01/15/2015 02:42:29.877 PM,41.62808713,44.20426246,6.059123157,65.23153065
01/15/2015 02:42:39.828 PM,41.61887315,44.27070899,6.059123157,67.14733591
01/15/2015 02:42:49.828 PM,41.62304548,44.28583012,6.059123157,67.42457136
01/15/2015 02:42:59.878 PM,41.64018889,44.2798116,6.059123157,66.83808655
01/15/2015 02:43:09.879 PM,41.63445932,44.28886716,6.059123157,67.21246178
01/15/2015 02:43:19.879 PM,41.65378628,44.27829256,6.059123157,66.45532204
01/15/2015 02:43:29.880 PM,41.66807343,44.7073752,6.059123157,76.95838993
01/15/2015 02:43:39.830 PM,41.70028684,45.07995819,6.059123157,85.57691413
01/15/2015 02:43:49.881 PM,41.72088766,45.21542411,6.059123157,88.48542183
01/15/2015 02:43:59.881 PM,41.72949668,45.29781869,6.059123157,90.35375167
01/15/2015 02:44:09.881 PM,41.75014278,45.29085572,6.059123157,89.65466037
01/15/2015 02:44:19.882 PM,41.75663833,45.34774731,6.059123157,90.93074228
01/15/2015 02:44:29.882 PM,41.7650467,45.32529762,6.059123157,90.14938302
01/15/2015 02:44:39.833 PM,41.77284465,45.33141467,6.059123157,90.10682071
01/15/2015 02:44:49.883 PM,41.77658543,45.35489319,6.059123157,90.60660153
01/15/2015 02:44:59.884 PM,41.78369847,45.15897828,6.059123157,85.46571545
01/15/2015 02:45:09.834 PM,41.79348334,45.1528616,6.059123157,85.06307108
01/15/2015 02:45:19.884 PM,41.7930488,45.31814585,6.059123157,89.25924937
01/15/2015 02:45:29.885 PM,41.79881723,45.00692161,6.059123157,81.23265382
01/15/2015 02:45:39.885 PM,41.8095911,44.56344201,6.059123157,69.73046724
01/15/2015 02:45:49.836 PM,41.80696709,44.32953269,6.059123157,63.87407443
01/15/2015 02:45:59.886 PM,41.80037844,44.22457933,6.059123157,61.38337416
01/15/2015 02:46:09.887 PM,41.80808762,44.16783475,6.059123157,59.75133559
01/15/2015 02:46:19.837 PM,41.80324585,44.1403491,6.059123157,59.17796824
01/15/2015 02:46:29.837 PM,41.83488625,44.14622601,6.059123157,58.52560906
01/15/2015 02:46:39.888 PM,41.85322695,44.17018765,6.059123157,58.66793726
01/15/2015 02:46:49.838 PM,41.8894406,44.16239579,6.059123157,57.55367042
01/15/2015 02:46:59.839 PM,41.91208819,44.18599435,6.059123157,57.57774996
01/15/2015 02:47:09.889 PM,41.93397701,44.20203959,6.059123157,57.42978425
01/15/2015 02:47:19.889 PM,41.96647516,44.27271361,6.059123157,58.39643835
01/15/2015 02:47:29.890 PM,41.99029753,44.52212003,6.059123157,64.10846917
01/15/2015 02:47:39.890 PM,42.01651261,44.41500093,6.059123157,60.73230427
01/15/2015 02:47:49.891 PM,42.0524655,44.35076211,6.059123157,58.19534251
01/15/2015 02:47:59.891 PM,42.04544168,44.38655317,6.059123157,59.27946125
01/15/2015 02:48:09.842 PM,42.05080721,44.35958627,6.059123157,58.46076912
01/15/2015 02:48:19.892 PM,42.03752165,44.36040392,6.059123157,58.81787766
01/15/2015 02:48:29.892 PM,42.03026833,44.33409402,6.059123157,58.33534464
01/15/2015 02:48:39.893 PM,42.02600235,44.31900769,6.059123157,58.06136184
01/15/2015 02:48:49.893 PM,42.01747852,44.25147483,6.059123157,56.5671895
01/15/2015 02:48:59.894 PM,41.99186385,44.41572596,6.059123157,61.37479611
01/15/2015 02:49:09.894 PM,41.98179347,44.99985725,6.059123157,76.42062138
01/15/2015 02:49:19.895 PM,41.96141769,45.32316184,6.059123157,85.1229779
01/15/2015 02:49:29.895 PM,41.96161474,45.39190373,6.059123157,86.85860732
01/15/2015 02:49:39.895 PM,41.93832693,44.98881953,6.059123157,77.24175383
01/15/2015 02:49:49.846 PM,41.93529389,44.97091822,6.059123157,76.86527347
01/15/2015 02:49:59.896 PM,41.93237057,45.06139213,6.059123157,79.23019185
01/15/2015 02:50:09.847 PM,41.92218257,44.63470453,6.059123157,68.68397361
01/15/2015 02:50:19.897 PM,41.91846179,44.38178059,6.059123157,62.37388163
01/15/2015 02:50:29.898 PM,41.8907143,44.32718251,6.059123157,61.69399586
01/15/2015 02:50:39.898 PM,41.89504963,44.22728704,6.059123157,59.0547599
01/15/2015 02:50:49.898 PM,41.87928036,44.24185599,6.059123157,59.82295635
01/15/2015 02:50:59.899 PM,41.89270924,44.31947831,6.059123157,61.44840323
01/15/2015 02:51:09.899 PM,41.8985858,44.25948093,6.059123157,59.78040428
01/15/2015 02:51:19.850 PM,41.90149445,44.24084369,6.059123157,59.23483924
01/15/2015 02:51:29.900 PM,41.91107362,44.26013035,6.059123157,59.48064312
01/15/2015 02:51:39.901 PM,41.92238918,44.27870317,6.059123157,59.66440471
01/15/2015 02:51:49.901 PM,41.93362276,44.59948564,6.059123157,67.50251572
01/15/2015 02:51:59.901 PM,41.94399603,44.62705472,6.059123157,67.93793229
01/15/2015 02:52:09.902 PM,41.97212067,44.43489955,6.059123157,62.36021041
01/15/2015 02:52:19.902 PM,41.99004486,44.32381637,6.059123157,59.09360492
01/15/2015 02:52:29.853 PM,41.99298817,44.30906536,6.059123157,58.64556588
01/15/2015 02:52:39.903 PM,41.99597029,44.34513945,6.059123157,59.48349015
01/15/2015 02:52:49.904 PM,41.9906449,44.31102707,6.059123157,58.75457261
01/15/2015 02:52:59.854 PM,41.99143293,44.28024923,6.059123157,57.95529073
01/15/2015 02:53:09.904 PM,41.9938272,44.3421976,6.059123157,59.46326469
01/15/2015 02:53:19.905 PM,41.98582316,44.33547048,6.059123157,59.49559766
01/15/2015 02:53:29.855 PM,41.96661714,44.29458079,6.059123157,58.94654384
01/15/2015 02:53:39.906 PM,41.96833092,44.26201398,6.059123157,58.07852235
01/15/2015 02:53:49.906 PM,41.95039893,44.27748097,6.059123157,58.92422042
01/15/2015 02:53:59.907 PM,41.94166389,44.22920355,6.059123157,57.92296481
01/15/2015 02:54:09.907 PM,41.94726901,44.49956173,6.059123157,64.626797
01/15/2015 02:54:19.857 PM,41.92655972,44.63680346,6.059123157,68.62628679
01/15/2015 02:54:29.908 PM,41.92457377,44.47264971,6.059123157,64.5200236
01/15/2015 02:54:39.858 PM,41.91154693,44.42791208,6.059123157,63.71707238
01/15/2015 02:54:49.909 PM,41.90246872,44.33805165,6.059123157,61.67157951
01/15/2015 02:54:59.909 PM,41.89591878,44.36271974,6.059123157,62.4620539
01/15/2015 02:55:09.910 PM,41.89037618,44.32135611,6.059123157,61.55502681
01/15/2015 02:55:19.910 PM,41.87975504,44.29903087,6.059123157,61.2586664
01/15/2015 02:55:29.910 PM,41.88836479,44.29485331,6.059123157,60.93487805
01/15/2015 02:55:39.911 PM,41.90583608,44.31176347,6.059123157,60.92066949
01/15/2015 02:55:49.911 PM,41.90233436,44.21516864,6.059123157,58.56345171
01/15/2015 02:55:59.912 PM,41.89376891,44.42252566,6.059123157,64.03084101
01/15/2015 02:56:09.912 PM,41.89433105,45.0567274,6.059123157,80.07527741
01/15/2015 02:56:19.913 PM,41.89416049,45.25059281,6.059123157,84.9884767
01/15/2015 02:56:29.913 PM,41.88440546,45.35806295,6.059123157,87.95674421
01/15/2015 02:56:39.913 PM,41.87780175,45.32744937,6.059123157,87.34878855
01/15/2015 02:56:49.914 PM,41.87054919,44.8780257,6.059123157,76.15254027
01/15/2015 02:56:58.214 PM,41.8636123,44.72272526,6.059123157,72.39581556
01/15/2015 02:57:00.414 PM,41.87725727,44.52571912,6.059123157,67.06190313
01/15/2015 02:57:09.915 PM,41.8717741,44.39288995,6.059123157,63.83736524
01/15/2015 02:57:19.915 PM,41.8636838,44.28522445,6.059123157,61.316014
01/15/2015 02:57:29.866 PM,41.84531732,44.21597772,6.059123157,60.0276712
01/15/2015 02:57:39.916 PM,41.85255848,44.22332363,6.059123157,60.03032382
01/15/2015 02:57:49.916 PM,41.85183432,44.24152898,6.059123157,60.50963941
01/15/2015 02:57:59.917 PM,41.83210086,44.20303096,6.059123157,60.03450045
01/15/2015 02:58:09.917 PM,41.82463515,44.18892773,6.059123157,59.86643134
01/15/2015 02:58:19.918 PM,41.82326713,44.15479213,6.059123157,59.03672096
01/15/2015 02:58:29.918 PM,41.82661311,44.13318686,6.059123157,58.40492849
01/15/2015 02:58:39.869 PM,41.82271758,44.12156964,6.059123157,58.20940687
01/15/2015 02:58:49.919 PM,41.82717297,44.29035236,6.059123157,62.37035167
01/15/2015 02:58:59.919 PM,41.83515045,44.25217482,6.059123157,61.20165703
01/15/2015 02:59:09.920 PM,41.84380862,44.54579453,6.059123157,68.41718955
01/15/2015 02:59:19.870 PM,41.8466888,45.04291547,6.059123157,80.93189729
01/15/2015 02:59:29.921 PM,41.85784384,45.22090702,6.059123157,85.15637723
01/15/2015 02:59:39.921 PM,41.86485557,45.28906387,6.059123157,86.70463745
01/15/2015 02:59:49.922 PM,41.87095107,45.07660944,6.059123157,81.1707183
01/15/2015 02:59:59.922 PM,41.87669573,44.61136514,6.059123157,69.24477114
01/15/2015 03:00:09.872 PM,41.88126275,44.41854358,6.059123157,64.24668001
01/15/2015 03:00:19.923 PM,41.87927235,44.28557355,6.059123157,60.93013486
01/15/2015 03:00:29.923 PM,41.86627655,44.22088852,6.059123157,59.62130783
01/15/2015 03:00:39.924 PM,41.84073608,44.27615341,6.059123157,61.66738636
01/15/2015 03:00:49.924 PM,41.81993977,44.18736882,6.059123157,59.94585
01/15/2015 03:00:59.925 PM,41.83436621,44.19430654,6.059123157,59.75622787
01/15/2015 03:01:09.875 PM,41.82397039,44.53729246,6.059123157,68.70423342
01/15/2015 03:01:19.925 PM,41.83369216,44.99641275,6.059123157,80.08348736
01/15/2015 03:01:29.926 PM,41.83036664,45.13762343,6.059123157,83.74329936
01/15/2015 03:01:39.926 PM,41.85310409,45.24278,6.059123157,85.83024021
01/15/2015 03:01:49.927 PM,41.86578562,45.31727261,6.059123157,87.3953633
01/15/2015 03:01:59.927 PM,41.87999983,45.36615837,6.059123157,88.27328434
01/15/2015 03:02:09.928 PM,41.90753775,45.35850912,6.059123157,87.38230732
01/15/2015 03:02:19.878 PM,41.91830093,45.3721388,6.059123157,87.45489001
01/15/2015 03:02:29.878 PM,41.91199223,45.37009436,6.059123157,87.56286569
01/15/2015 03:02:39.929 PM,41.90829237,45.32158074,6.059123157,86.42813319
01/15/2015 03:02:49.929 PM,41.91300498,45.37269507,6.059123157,87.60307448
01/15/2015 03:02:59.930 PM,41.90276636,45.3792828,6.059123157,88.02913585
01/15/2015 03:03:09.930 PM,41.91225806,45.3594538,6.059123157,87.28670427
01/15/2015 03:03:19.931 PM,41.89769955,45.40870639,6.059123157,88.90246986
01/15/2015 03:03:29.931 PM,41.91171409,45.38033531,6.059123157,87.82922047
01/15/2015 03:03:39.931 PM,41.91147404,45.37701015,6.059123157,87.75110201
01/15/2015 03:03:49.932 PM,41.93201289,45.31776597,6.059123157,85.73090996
01/15/2015 03:03:59.882 PM,41.94023589,45.36815189,6.059123157,86.79852057
